,dec,bin,gray,contiguity,score
41424,41424,1010000111010000,1111000100111000,True,0.22922707409417814
41425,41425,1010000111010001,1111000100111001,True,0.02660756851698602
41430,41430,1010000111010110,1111000100111101,True,0.22214448391339767
41431,41431,1010000111010111,1111000100111100,True,0.033690158697766474
41432,41432,1010000111011000,1111000100110100,True,0.11686273798287747
41433,41433,1010000111011001,1111000100110101,True,0.1389719046282867
41438,41438,1010000111011110,1111000100110001,True,0.056565010768124965
41439,41439,1010000111011111,1111000100110000,True,0.3123996533792891
41440,41440,1010000111100000,1111000100010000,True,0.3847569260369922
41441,41441,1010000111100001,1111000100010001,True,0.12892228342582795
41442,41442,1010000111100010,1111000100010011,True,0.06929453095790604
41448,41448,1010000111101000,1111000100011100,True,0.10604743135546947
41449,41449,1010000111101001,1111000100011101,True,0.1497872112556947
41453,41453,1010000111101101,1111000100011011,True,0.152467110243017
41454,41454,1010000111101110,1111000100011001,True,0.045749704140716975
41455,41455,1010000111101111,1111000100011000,True,0.3015843467518811
41466,41466,1010000111111010,1111000100000111,True,0.1893157213186991
41469,41469,1010000111111101,1111000100000011,True,0.00622119407771256
41470,41470,1010000111111110,1111000100000001,True,0.20443800846144655
41471,41471,1010000111111111,1111000100000000,True,0.4602726510726107
41472,41472,1010001000000000,1111001100000000,True,0.29450175657110067
41473,41473,1010001000000001,1111001100000001,True,0.038667113959936515
41474,41474,1010001000000010,1111001100000011,True,0.15954970042379749
41475,41475,1010001000000011,1111001100000010,True,0.09628494218736666
41476,41476,1010001000000100,1111001100000110,True,0.09925197320904497
41477,41477,1010001000000101,1111001100000111,True,0.3550866158202091
41488,41488,1010001000010000,1111001100011000,True,0.1358134522503711
41489,41489,1010001000010001,1111001100011001,True,0.12002119036079306
41490,41490,1010001000010010,1111001100011011,True,0.31823800474452707
41491,41491,1010001000010011,1111001100011010,True,0.062403362133362894
41500,41500,1010001000011100,1111001100010010,True,0.02076921715174808
41501,41501,1010001000011101,1111001100010011,True,0.23506542545941608
41502,41502,1010001000011110,1111001100010001,True,0.036848611075682075
41503,41503,1010001000011111,1111001100010000,True,0.21898603153548207
41504,41504,1010001000100000,1111001100110000,True,0.1466287588777791
41505,41505,1010001000100001,1111001100110001,True,0.10920588373338508
41518,41518,1010001000101110,1111001100111001,True,0.1923784630184961
41519,41519,1010001000101111,1111001100111000,True,0.0634561795926681
41534,41534,1010001000111110,1111001100100001,True,0.033690158697766474
41535,41535,1010001000111111,1111001100100000,True,0.22214448391339767
41536,41536,1010001001000000,1111001101100000,True,0.17055642840744276
41552,41552,1010001001010000,1111001101111000,True,0.01186812408671319
41567,41567,1010001001011111,1111001101110000,True,0.09504070337182417
41568,41568,1010001001100000,1111001101010000,True,0.16739797602952716
41583,41583,1010001001101111,1111001101011000,True,0.08422539674441618
41599,41599,1010001001111111,1111001101000000,True,0.24291370106514576
41600,41600,1010001010000000,1111001111000000,True,0.21802892475429553
41601,41601,1010001010000001,1111001111000001,True,0.03780571785686863
41602,41602,1010001010000010,1111001111000011,True,0.23602253224060263
41605,41605,1010001010000101,1111001111000111,True,0.4315594476370143
41616,41616,1010001010010000,1111001111011000,True,0.05934062043356595
41617,41617,1010001010010001,1111001111011001,True,0.1964940221775982
41618,41618,1010001010010010,1111001111011011,True,0.3947108365613322
41629,41629,1010001010011101,1111001111010011,True,0.3115382572762212
41630,41630,1010001010011110,1111001111010001,True,0.11332144289248723
41631,41631,1010001010011111,1111001111010000,True,0.14251319971867693
41632,41632,1010001010100000,1111001111110000,True,0.07015592706097393
41633,41633,1010001010100001,1111001111110001,True,0.18567871555019022
41634,41634,1010001010100010,1111001111110011,True,0.38389552993392423
41637,41637,1010001010100101,1111001111110111,True,0.5794324453303359
41642,41642,1010001010101010,1111001111111111,True,0.6626050246154468
41645,41645,1010001010101101,1111001111111011,True,0.4670681092190352
41646,41646,1010001010101110,1111001111111001,True,0.2688512948353012
41647,41647,1010001010101111,1111001111111000,True,0.013016652224137046
41658,41658,1010001010111010,1111001111100111,True,0.5039167202947172
41661,41661,1010001010111101,1111001111100011,True,0.30837980489830563
41662,41662,1010001010111110,1111001111100001,True,0.11016299051457161
41663,41663,1010001010111111,1111001111100000,True,0.14567165209659255
41664,41664,1010001011000000,1111001110100000,True,0.19725970760254746
41665,41665,1010001011000001,1111001110100001,True,0.05857493500861671
41680,41680,1010001011010000,1111001110111000,True,0.038571403281817865
41681,41681,1010001011010001,1111001110111001,True,0.21726323932934627
41694,41694,1010001011011110,1111001110110001,True,0.1340906600442353
41695,41695,1010001011011111,1111001110110000,True,0.12174398256692884
41696,41696,1010001011100000,1111001110010000,True,0.19410125522463184
41697,41697,1010001011100001,1111001110010001,True,0.061733387386532314
41698,41698,1010001011100010,1111001110010011,True,0.2599502017702663
41709,41709,1010001011101101,1111001110011011,True,0.3431227810553773
41710,41710,1010001011101110,1111001110011001,True,0.1449059666716433
41711,41711,1010001011101111,1111001110011000,True,0.11092867593952085
41722,41722,1010001011111010,1111001110000111,True,0.3799713921310594
41725,41725,1010001011111101,1111001110000011,True,0.1844344767346477
41726,41726,1010001011111110,1111001110000001,True,0.013782337649086283
41727,41727,1010001011111111,1111001110000000,True,0.26961698026025044
41728,41728,1010001100000000,1111001010000000,True,0.44562891732045656
41744,41744,1010001100010000,1111001010011000,True,0.28694061299972695
41759,41759,1010001100011111,1111001010010000,True,0.37011319228483797
41760,41760,1010001100100000,1111001010110000,True,0.29775591962713494
41775,41775,1010001100101111,1111001010111000,True,0.21458334034202398
41791,41791,1010001100111111,1111001010100000,True,0.37327164466275353
41792,41792,1010001101000000,1111001011100000,True,0.3216835891567986
41808,41808,1010001101010000,1111001011111000,True,0.16299528483606907
41823,41823,1010001101011111,1111001011110000,True,0.24616786412118
41824,41824,1010001101100000,1111001011010000,True,0.318525136778883
41839,41839,1010001101101111,1111001011011000,True,0.23535255749377204
41855,41855,1010001101111111,1111001011000000,True,0.3940408618145016
41856,41856,1010001110000000,1111001001000000,True,0.41892563812535183
41872,41872,1010001110010000,1111001001011000,True,0.2602373338046223
41887,41887,1010001110011111,1111001001010000,True,0.34340991308973323
41888,41888,1010001110100000,1111001001110000,True,0.27105264043203026
41903,41903,1010001110101111,1111001001111000,True,0.18788006114691927
41919,41919,1010001110111111,1111001001100000,True,0.34656836546764885
41920,41920,1010001111000000,1111001000100000,True,0.3981564209736038
41936,41936,1010001111010000,1111001000111000,True,0.23946811665287418
41951,41951,1010001111011111,1111001000110000,True,0.32264069593798517
41952,41952,1010001111100000,1111001000010000,True,0.39499796859568814
41955,41955,1010001111100011,1111001000010010,True,0.19678115421195416
41964,41964,1010001111101100,1111001000011010,True,0.11360857492684318
41967,41967,1010001111101111,1111001000011000,True,0.3118253893105772
41979,41979,1010001111111011,1111001000000110,True,0.07675996385116111
41980,41980,1010001111111100,1111001000000010,True,0.27229687924757273
41983,41983,1010001111111111,1111001000000000,True,0.47051369363130674
41984,41984,1010010000000000,1111011000000000,True,0.31058115049503465
41987,41987,1010010000000011,1111011000000010,True,0.11236433611130069
41988,41988,1010010000000100,1111011000000110,True,0.08317257928511099
41991,41991,1010010000000111,1111011000000100,True,0.11504423509862302
42012,42012,1010010000011100,1111011000010010,True,0.036848611075682075
42015,42015,1010010000011111,1111011000010000,True,0.23506542545941608
42016,42016,1010010000100000,1111011000110000,True,0.16270815280171308
42047,42047,1010010000111111,1111011000100000,True,0.23822387783733168
42048,42048,1010010001000000,1111011001100000,True,0.18663582233137677
42079,42079,1010010001011111,1111011001110000,True,0.11112009729575817
42080,42080,1010010001100000,1111011001010000,True,0.18347736995346114
42111,42111,1010010001111111,1111011001000000,True,0.25899309498907974
42112,42112,1010010010000000,1111011011000000,True,0.23410831867822954
42143,42143,1010010010011111,1111011011010000,True,0.1585925936426109
42144,42144,1010010010100000,1111011011110000,True,0.08623532098490794
42175,42175,1010010010111111,1111011011100000,True,0.16175104602052653
42176,42176,1010010011000000,1111011010100000,True,0.21333910152648144
42207,42207,1010010011011111,1111011010110000,True,0.13782337649086285
42208,42208,1010010011100000,1111011010010000,True,0.21018064914856582
42232,42232,1010010011111000,1111011010000100,True,0.09015945878777278
42239,42239,1010010011111111,1111011010000000,True,0.2856963741841844
42240,42240,1010010100000000,1111011110000000,True,0.10968443712397834
42241,42241,1010010100000001,1111011110000001,True,0.14615020548718582
42242,42242,1010010100000010,1111011110000011,True,0.34436701987091983
42245,42245,1010010100000101,1111011110000111,True,0.5399039352673315
42246,42246,1010010100000110,1111011110000101,True,0.3416871208835975
42247,42247,1010010100000111,1111011110000100,True,0.08585247827243331
42269,42269,1010010100011101,1111011110010011,True,0.41988274490653843
42270,42270,1010010100011110,1111011110010001,True,0.22166593052280442
42271,42271,1010010100011111,1111011110010000,True,0.03416871208835975
42272,42272,1010010100100000,1111011110110000,True,0.03818856056934325
42273,42273,1010010100100001,1111011110110001,True,0.2940232031805074
42302,42302,1010010100111110,1111011110100001,True,0.2185074781448888
42303,42303,1010010100111111,1111011110100000,True,0.037327164466275355
42304,42304,1010010101000000,1111011111100000,True,0.01426089103967956
42305,42305,1010010101000001,1111011111100001,True,0.2700955336508437
42306,42306,1010010101000010,1111011111100011,True,0.4683123480345777
42309,42309,1010010101000101,1111011111100111,True,0.6638492634309894
42325,42325,1010010101010101,1111011111111111,True,0.822537567751719
42330,42330,1010010101011010,1111011111110111,True,0.7393649884666079
42333,42333,1010010101011101,1111011111110011,True,0.5438280730701963
42334,42334,1010010101011110,1111011111110001,True,0.3456112586864623
42335,42335,1010010101011111,1111011111110000,True,0.08977661607529816
42336,42336,1010010101100000,1111011111010000,True,0.017419343417595164
42337,42337,1010010101100001,1111011111010001,True,0.2732539860287593
42338,42338,1010010101100010,1111011111010011,True,0.4714708004124933
42362,42362,1010010101111010,1111011111000111,True,0.5914919907732864
42365,42365,1010010101111101,1111011111000011,True,0.3959550753768747
42366,42366,1010010101111110,1111011111000001,True,0.1977382609931407
42367,42367,1010010101111111,1111011111000000,True,0.058096381618023434
42368,42368,1010010110000000,1111011101000000,True,0.08298115792887367
42399,42399,1010010110011111,1111011101010000,True,0.00746543289325507
42400,42400,1010010110100000,1111011101110000,True,0.06489183976444793
42431,42431,1010010110111111,1111011101100000,True,0.010623885271170678
42432,42432,1010010111000000,1111011100100000,True,0.06221194077712559
42433,42433,1010010111000001,1111011100100001,True,0.19362270183403857
42462,42462,1010010111011110,1111011100110001,True,0.26913842686965717
42463,42463,1010010111011111,1111011100110000,True,0.01330378425849301
42464,42464,1010010111100000,1111011100010000,True,0.059053488399209986
42465,42465,1010010111100001,1111011100010001,True,0.19678115421195416
42466,42466,1010010111100010,1111011100010011,True,0.39499796859568814
42467,42467,1010010111100011,1111011100010010,True,0.139163325984524
42488,42488,1010010111111000,1111011100000100,True,0.060967701961583076
42489,42489,1010010111111001,1111011100000101,True,0.31680234457274725
42490,42490,1010010111111010,1111011100000111,True,0.5150191589564812
42491,42491,1010010111111011,1111011100000110,True,0.2591845163453171
42492,42492,1010010111111100,1111011100000010,True,0.06364760094890541
42493,42493,1010010111111101,1111011100000011,True,0.31948224356006955
42494,42494,1010010111111110,1111011100000001,True,0.12126542917633557
42495,42495,1010010111111111,1111011100000000,True,0.13456921343482858
42496,42496,1010011000000000,1111010100000000,True,0.30034010793633864
42497,42497,1010011000000001,1111010100000001,True,0.044505465325174465
42502,42502,1010011000000110,1111010100000101,True,0.1510314500712372
42503,42503,1010011000000111,1111010100000100,True,0.10480319253992695
